date,DIA_RSI,DIA_SMA,IWM_RSI,IWM_SMA,QQQ_RSI,QQQ_SMA,SPY_RSI,SPY_SMA,VXX_RSI,VXX_SMA,XLB_RSI,XLB_SMA,XLE_RSI,XLE_SMA,XLF_RSI,XLF_SMA,XLI_RSI,XLI_SMA,XLK_RSI,XLK_SMA,XLP_RSI,XLP_SMA,XLRE_RSI,XLRE_SMA,XLU_RSI,XLU_SMA,XLV_RSI,XLV_SMA,XLY_RSI,XLY_SMA
2022-12-12,52.64049467838755,338.80499999999995,44.98469986606595,183.62505,49.53263980658604,285.4805,50.49233920898047,397.8795,39.06203250237483,15.672,54.51231209479251,81.3465,36.6509513673593,89.89099999999999,46.88401034864853,35.41705,53.75687569062467,100.036,51.51954530439271,132.1695,61.292732604607636,75.455,53.454834617331436,38.3304,60.87645468963318,69.811,58.963841290774376,136.295,44.893460789538274,141.782
2022-12-13,64.8343416419461,339.37855,55.4394350372972,183.62205,60.99086196662224,286.02000000000004,62.250593518701244,398.5575,31.89603748605873,15.540000000000001,63.39920670857102,81.50750000000001,45.84274996136089,89.57300000000001,58.98347840282448,35.42355,65.02893607273222,100.2355,63.15419634992406,132.497,69.00988654975484,75.655,63.01194304519374,38.3954,69.38460757089955,70.07849999999999,66.34471199163154,136.686,54.9927478034721,141.8115
2022-12-14,56.50533863468863,339.54305,48.99742599970845,183.29555,53.233587025144146,285.812,54.76439967948247,398.5805,34.59400140550713,15.438500000000001,56.869318913278335,81.52950000000001,47.19737312381091,89.25300000000001,50.61390781372955,35.38605,57.50094148776718,100.2995,56.51188237729644,132.508,61.98108287301947,75.797,59.4585039793098,38.4534,65.64327547856769,70.3255,60.84699590237788,136.972,46.435478786583,141.477
2022-12-15,50.79633295904442,339.58855,44.83404009572831,182.86705,48.788838886228426,285.559,49.33928039636687,398.4565,33.107218597729684,15.3075,50.57822988426551,81.5205,43.23745992551438,88.85,44.0330189577749,35.320049999999995,51.97953038710716,100.3055,51.081341454676895,132.48,55.41635814580156,75.90899999999999,52.80427325769719,38.4764,61.61026035709619,70.5385,57.588787090909285,137.24399999999997,42.26883996581932,141.20250000000001
2022-12-16,44.073431760036534,339.41655000000003,40.10158845703477,182.47605000000001,44.5006229601746,285.325,43.54368234138934,398.1925,45.05884611326533,15.215,45.695594056599234,81.51,40.534644608291174,88.50250000000001,40.82178903912538,35.25705,46.226102477058866,100.3045,46.22329696967497,132.434,48.27803922443671,75.988,49.43073678397155,38.5133,54.92789237823481,70.703,50.503088670554824,137.47,41.02486631803485,140.96300000000002
2022-12-19,43.71446356902087,338.98705,41.37764783525976,181.97705,42.95518393161775,284.624,42.53481071782644,397.479,42.046515212384534,15.139500000000002,44.70725519137248,81.4175,42.1708455262753,88.189,39.5784310534324,35.14955,45.63076478597238,100.193,43.98466559660706,132.119,45.11877112536318,75.979,42.46795841164752,38.4598,47.14995666554266,70.77799999999999,46.43588657344826,137.512,38.15452252857036,140.50799999999998
2022-12-20,42.57633140005307,338.48355,38.196890192789915,181.42155,39.58152201645598,283.88199999999995,40.05659443212801,396.7085,40.06839605233815,15.0525,42.74298072873859,81.33099999999999,40.855850505963964,87.89450000000001,40.83977068839207,35.060050000000004,44.344772491338425,100.0795,40.86644696493506,131.79,44.178874049322005,75.94550000000001,39.57360522426413,38.3834,47.34943386306571,70.8205,45.40101299736255,137.52349999999998,34.61644193607815,140.0275
2022-12-21,47.15028678082296,338.1161,42.683579430219545,180.95705,41.48298751983828,283.28000000000003,43.42236399900998,396.03950000000003,36.38183276216088,14.972000000000003,45.49841298317947,81.2115,48.36910702498823,87.6425,44.0336764253378,34.96955,49.26548836635924,99.9885,43.470516976448266,131.5375,47.35303905156278,75.877,42.89556719771357,38.3043,49.7981237554886,70.8495,47.66792197778186,137.53900000000002,36.47835312440787,139.625
2022-12-22,47.10835334735788,337.6606,42.540019091134695,180.45905,41.33191641362067,282.5005,43.2921251655291,395.2145,35.35994591333504,14.903,44.63829762107411,81.0205,48.29650054524913,87.3885,43.87906189022512,34.872550000000004,49.29832903176935,99.8755,43.32682774550952,131.1965,48.16505113877516,75.8115,41.25214950480381,38.2118,52.00181953515158,70.89750000000001,48.26189481089581,137.5205,35.222338126758245,139.09650000000002
2022-12-23,45.126522305885736,337.0371,41.47589620090937,179.87855000000002,38.005325938995774,281.4145,41.0386454333897,394.1055,43.53398691240429,14.881,44.020239189880684,80.80550000000001,45.92100948928464,87.0495,43.064839772216,34.75805,47.35084936267547,99.709,39.77315176060763,130.702,49.23816676601058,75.738,41.503557133356615,38.108799999999995,49.60359751236966,70.861,49.68609291709956,137.48999999999998,32.52113066874452,138.376
2022-12-27,48.502142686493144,336.5696,43.063824278271845,179.39005,39.36472223046976,280.5065,43.9408414397111,393.2905,40.33650665492183,14.825500000000002,46.909686310854916,80.6525,51.1743312068946,86.9405,46.08176103249868,34.66355,50.01783215420011,99.59349999999999,40.998188888527146,130.30599999999998,52.632638526928645,75.70349999999999,45.44269064467158,38.0353,54.657950165239846,70.892,51.230418197531904,137.4715,34.02919509564924,137.7245
2022-12-28,48.9374315883947,336.3076,41.44014106889355,178.95105,36.91432861448776,279.51800000000003,42.88387499456635,392.5545,39.14561065384723,14.753499999999999,46.414884990245426,80.5395,52.275280542786156,86.817,45.894691727355436,34.590999999999994,51.204890443528726,99.553,39.459902853718184,129.9335,56.01162337142794,75.70349999999999,45.77734680536473,38.0029,56.69553037810309,70.9785,50.660351404704016,137.49,32.227685021517644,137.0
2022-12-29,46.33449686705543,335.90160000000003,39.45780553927867,178.40355,36.76933456033195,278.624,41.62824499892485,391.7615,38.25367238642941,14.683499999999999,43.75239453826894,80.389,46.4750233517585,86.51450000000001,45.89469172735544,34.5085,47.45346914866145,99.443,38.714970651786544,129.59449999999998,49.234869143302596,75.6675,42.814715177581895,37.92695,53.79622821998554,71.0515,48.86696453397345,137.4765,34.004453145701575,136.33499999999998
2022-12-30,46.46227468315698,335.0951,42.7313605787337,177.663,37.598911571011705,277.1205,42.70165800131385,390.35499999999996,40.89078636304911,14.654499999999999,43.18329276660755,80.10600000000001,48.69423852648809,86.24799999999999,46.39940236696249,34.386,48.095847646240635,99.2385,40.41102350451374,128.956,48.28388050921173,75.5535,45.696214271791895,37.797450000000005,54.25890987449575,71.0005,49.53444470586858,137.27949999999998,34.43997833218096,135.411
2023-01-03,49.07392564563126,334.67310000000003,47.60877311567066,177.24099999999999,43.66509142885512,276.126,46.60667734757039,389.461,38.25175202134846,14.607499999999998,43.91976084550603,79.908,49.97849628487612,86.083,51.40339919367686,34.3225,51.188455953022384,99.1445,46.039767812074196,128.551,46.9321599578291,75.469,47.39640341516532,37.72494999999999,51.71809289823166,71.005,49.86610538590542,137.17649999999998,39.04292935598274,134.703
2023-01-04,49.28116142245271,334.1786,45.49809478726213,176.62900000000002,41.911729951024306,274.93899999999996,45.54032657448597,388.4225,37.217071088512775,14.572999999999999,44.84369068761307,79.651,40.93478352289687,85.68050000000001,53.89086911179078,34.273,51.018395410573305,99.0115,42.72262811904472,128.03,46.08311355222013,75.375,48.93687786876562,37.66445,52.42036512924353,71.0215,50.993359697099656,137.04350000000002,38.46131373924013,133.9815
2023-01-05,46.94466792392382,333.7386,45.44840257554996,176.2145,39.69150670263083,273.767,44.20402542097609,387.5375,36.07852484177474,14.531,43.68117351376203,79.42949999999999,44.11249397869828,85.539,54.79695961990387,34.2605,50.97280277097106,98.90549999999999,41.118856245317396,127.52950000000001,45.59854511754796,75.281,50.939191951276456,37.62595,50.95700541126271,71.025,45.48623240534813,136.88049999999998,38.01290864176002,133.38150000000002
2023-01-06,48.929072927341586,333.5406,46.92580996938955,175.99200000000002,39.09954556689664,272.911,45.25852528918252,387.021,33.608523197619945,14.445000000000002,47.48238459615021,79.2885,51.27306733279612,85.626,55.84812488868163,34.272999999999996,53.13760555182808,98.9035,39.900489507107025,127.1525,48.878935606310755,75.2245,46.397176877479104,37.58645,49.53549877377756,70.988,47.415079914380044,136.7775,36.793345432269376,132.88600000000002
2023-01-09,56.84471544711557,333.5381,53.94475914699252,175.904,48.130698552977165,272.357,53.50883882665815,386.78249999999997,32.45341261443505,14.3475,58.680614809033486,79.254,55.337280985435875,85.71849999999999,62.69851877814227,34.3135,60.72474903102746,98.97850000000001,48.27013707985786,126.929,56.86949328400655,75.2135,54.530290059436204,37.57795,53.524682159130286,71.0,49.6607230082786,136.63,49.88470609695883,132.623
2023-01-10,52.488028642953836,333.40209999999996,51.28685489297175,175.79850000000002,46.792001905389476,271.691,50.23088843845169,386.398,36.24587752896338,14.27175,58.06755428833417,79.22,52.61466141248124,85.886,58.13590926121785,34.3485,55.60385249772142,98.993,48.313202435646346,126.66599999999998,51.50654262494203,75.1645,52.19607212662794,37.554449999999996,55.422139098315775,71.017,40.1883596560036,136.3185,48.30836105617585,132.3105
2023-01-11,56.96086485038535,333.5151,57.32516411043657,175.919,51.58616804794269,271.276,54.972382884681984,386.304,30.335565308702996,14.14925,63.6559739818413,79.296,54.480439040577444,86.1605,61.53895750991393,34.398,60.69787748605442,99.108,51.54934273002016,126.478,51.9940755641137,75.1225,55.43563566080072,37.54795,56.753165315353755,71.03150000000001,45.8822033232012,136.14550000000003,54.18208709486251,132.13799999999998
2023-01-12,59.884413716208286,333.15005,60.692159535010305,175.811,55.664804846529925,270.3495,58.74601512606213,385.6265,29.618172949837884,14.067249999999998,65.49783090438751,79.244,54.55094613624148,86.269,64.71600250716561,34.397999999999996,63.02869956939495,99.064,55.57047022987438,126.01400000000001,51.52915657371331,75.007,63.440123926538185,37.528949999999995,60.777069364281104,70.9665,47.505258781860924,135.8275,60.11064248547509,131.8685
